From,To,Count
394,2831,1
394,5796,1
395,1760,3
396,765,2
396,1327,2
396,3263,2
396,4181,2
396,5839,4
396,5968,4
396,6056,16
396,6254,2
397,700,6
397,1785,3
397,2290,4
397,2747,1
397,3040,10
397,3547,3
397,4062,8
397,4094,1
397,5276,1
397,5356,1
397,5462,6
397,6180,1
397,6227,3
397,6415,3
398,4073,4
399,2513,2
399,5911,5
399,6415,6
400,951,6
402,3029,14
403,2513,2
404,794,11
404,3313,11
405,2720,4
406,2720,2
406,4235,2
407,4391,8
408,1742,1
408,5734,4
409,729,2
409,829,10
409,3263,2
409,3393,23
409,3995,1
409,4134,2
409,4667,6
409,5099,2
409,5223,2
409,5477,25
409,5509,4
409,5839,1
409,6056,14
410,3059,2
410,5473,2
412,1455,1
412,2720,6
412,3119,33
412,4033,1
412,4501,1
412,4905,3
412,5358,2
412,5438,1
412,6403,15
413,1742,2
414,378,1
414,1026,4
414,1413,1
414,1566,4
414,2075,1
414,2278,1
414,3040,6
414,3246,1
414,3455,3
414,3718,1
414,3896,3
414,4906,16
414,5079,3
414,5207,16
414,5482,4
414,5577,4
414,6180,3
414,6230,1
416,168,2
416,172,2
416,1433,2
416,1789,3
416,3224,9
416,3690,2
416,4073,3
417,2513,2
417,4052,9
417,6431,3
419,489,2
419,2209,7
419,4935,1
419,5837,2
420,1742,2
420,2513,1
420,6247,1
421,1333,2
421,1384,1
421,1756,1
421,2753,2
421,2824,1
421,3497,1
421,3852,1
421,4055,2
421,4204,1
421,4438,3
421,5187,2
421,5229,3
422,3445,1
422,3609,16
422,6531,3
423,228,6
423,423,21
423,536,6
423,1017,3
423,3344,3
423,5675,24
423,5940,3
424,5911,5
425,301,1
425,784,1
425,3863,1
426,2348,2
426,3193,2
426,4073,2
427,2747,1
427,4035,1
427,4173,2
427,5285,2
427,6180,2
427,6242,1
428,1320,2
428,2209,10
428,2944,2
428,5571,2
429,321,4
430,4073,3
431,1282,14
431,2720,14
431,4081,10
432,835,18
432,1009,1
432,1208,8
432,1461,3
432,2408,1
432,6518,1
433,171,1
435,2908,10
435,3197,4
435,5521,2
435,5522,1
436,563,3
436,2292,3
436,3053,15
436,4872,6
436,5462,5
436,5726,3
436,6162,3
436,6415,21
437,2652,7
438,2563,2
438,3246,1
438,3571,2
438,5418,2
438,5462,3
438,5501,1
439,1753,1
439,2652,1
439,4000,1
439,6247,1
441,544,1
441,4083,2
442,1773,1
442,2513,2
442,3497,1
442,4014,1
443,2720,2
443,4235,2
444,1838,3
444,3297,6
444,4131,3
444,4944,3
444,5816,3
445,1454,1
445,3201,2
445,3863,1
446,364,1
446,446,29
446,529,30
446,595,3
446,606,14
446,646,4
446,1108,3
446,1367,3
446,1428,2
446,1557,29
446,1671,2
446,1925,1
446,1976,1
446,2242,8
446,2243,3
446,2551,13
446,2589,22
446,2706,1
446,2763,135
446,3176,1
446,3195,3
446,3198,2
446,3345,1
446,3445,65
446,3497,49
446,3687,3
446,3768,1
446,3775,206
446,3803,1
446,3852,67
446,3897,3
446,3939,2
446,4055,7
446,4391,25
446,4763,3
446,4774,3
446,5069,37
446,5853,1
446,5909,216
446,5990,1
446,5994,4
446,6086,7
446,6115,1
446,6211,41
446,6276,3
446,6290,1
447,489,1
447,1847,1
447,3417,1
447,3445,1
447,5223,1
447,5909,1
448,4073,3
448,5818,1
449,226,1
449,227,1
449,271,1
449,551,2
449,1384,2
449,1671,2
449,2215,1
449,2705,6
449,2956,2
449,3010,1
449,3211,1
449,3497,3
449,3606,10
449,3627,1
449,3775,2
449,3897,39
449,4303,10
449,4434,1
449,4464,1
449,4590,1
449,5080,3
449,5660,1
449,5692,1
449,5697,3
450,2720,5
451,2029,3
451,3625,14
451,3863,1
451,4516,7
452,93,5
452,127,5
452,463,5
452,1415,5
452,2442,5
452,4215,3
452,4973,5
452,5260,5
452,6212,5
452,6395,5
453,1426,2
453,1828,2
453,2750,2
453,3108,2
453,3128,2
453,3224,2
453,3417,2
453,3863,5
453,4073,6
454,1648,2
455,3162,2
455,5403,1
457,3552,1
457,4057,1
457,4841,1
457,5911,29
458,568,3
458,1157,3
459,2720,2
460,544,6
460,4177,2
461,1411,18
461,4516,1
462,2513,1
463,93,2
463,127,2
463,1415,2
463,2442,2
463,4215,1
463,4973,2
463,5260,2
463,5639,1
463,6212,2
463,6395,2
464,280,3
464,464,5
464,2324,2
465,1195,1
465,4383,1
465,6093,1
465,6198,1
466,1392,3
466,3246,3
466,4943,3
467,5509,2
467,5839,2
469,3029,5
470,2090,1
470,5042,1
470,6086,1
470,6290,1
471,1049,4
471,5908,1
472,2573,5
472,2804,1
472,4841,1
472,5215,6
473,1343,3
473,4599,1
473,5239,3
473,5247,1
473,5692,3
474,1648,11
474,3171,1
475,2209,6
475,2767,2
475,6415,3
476,373,5
476,382,1
476,850,6
476,1320,2
476,1327,15
476,1926,2
476,2209,26
476,2276,4
476,2891,5
476,2944,2
476,3114,2
476,3344,9
476,3415,2
476,3480,2
476,3863,1
476,4073,6
476,4078,4
476,4383,2
476,5351,2
476,5480,6
476,5571,2
476,5682,2
476,5733,2
476,5872,2
476,6307,3
477,951,6
477,3552,3
477,4073,3
478,2573,4
478,2627,9
478,5215,5
478,5555,4
478,5948,4
478,5980,2
479,1327,4
479,1374,10
479,1418,3
479,2346,7
479,2615,4
479,2717,4
479,3653,10
479,4773,3
479,4939,9
479,5223,9
479,5462,9
479,5964,3
479,6164,4
480,3029,3
480,3863,2
481,2573,1
483,1926,2
483,2209,36
485,485,6
485,5371,3
486,2547,3
486,3962,3
486,4186,3
487,4083,8
488,488,1
488,647,3
488,730,3
488,1014,1
488,1077,1
488,2201,3
488,2750,1
488,2813,1
488,2878,5
488,3434,1
488,3798,1
488,3863,4
488,4062,1
488,4094,1
488,4817,3
488,5186,1
488,5194,3
488,5462,79
488,5680,3
488,5732,1
488,6415,8
488,6505,4
489,217,1
489,265,2
489,332,1
489,419,6
489,451,1
489,522,1
489,603,1
489,799,1
489,841,1
489,1021,1
489,1037,1
489,1241,1
489,1327,16
489,1388,1
489,1391,4
489,1392,3
489,1398,21
489,1419,4
489,1426,3
489,1454,4
489,1489,6
489,1567,4
489,1590,1
489,1642,1
489,1680,9
489,1773,1
489,1929,10
489,1930,5
489,1934,7
489,1995,1
489,2017,1
489,2049,6
489,2067,14
489,2085,8
489,2209,68
489,2214,2
489,2269,4
489,2459,3
489,2541,2
489,2595,2
489,2599,3
489,2710,9
489,2720,42
489,2836,49
489,2893,1
489,3004,1
489,3040,10
489,3108,4
489,3206,10
489,3343,4
489,3378,3
489,3444,1
489,3477,12
489,3484,1
489,3488,2
489,3636,1
489,3668,4
489,3715,5
489,3818,2
489,3863,18
489,3941,6
489,3966,1
489,3971,1
489,4033,1
489,4055,1
489,4063,1
489,4078,69
489,4209,2
489,4311,2
489,4421,17
489,4501,2
489,4527,1
489,4669,1
489,4759,1
489,4761,6
489,4794,3
489,4845,7
489,4913,5
489,4935,3
489,4938,3
489,4942,2
489,5276,6
489,5287,3
489,5356,1
489,5420,3
489,5507,1
489,5577,1
489,5662,1
489,5778,3
489,5837,34
489,5872,5
489,6060,4
489,6148,1
489,6233,4
489,6261,1
489,6346,18
489,6412,1
489,6522,6
490,2351,1
490,3032,2
490,4014,1
491,536,3
491,1400,1
491,3344,10
491,5051,1
491,5913,6
492,307,1
492,4177,1
492,6434,2
493,698,6
493,756,2
493,1032,4
493,2770,1
493,3344,43
493,3798,2
493,4127,4
493,5086,2
493,5509,18
493,5602,6
493,5693,2
493,5856,3
493,5940,2
494,2292,3
494,3049,3
494,4432,3
495,3457,4
496,1648,3
497,497,1
497,1648,1
498,3477,3
498,4391,2
499,1847,2
499,3048,2
500,3417,3
501,2209,11
503,1391,2
503,4078,2
505,103,6
505,200,36
505,505,51
505,1231,9
505,1816,11
505,1883,3
505,2320,14
505,2693,2
505,2720,4
505,2763,6
505,2917,14
505,4235,10
505,5990,12
505,6019,6
506,171,9
506,782,2
506,1072,9
506,2693,6
506,2720,2
506,5294,2
507,1161,1
509,93,2
509,127,2
509,463,2
509,1415,2
509,2442,2
509,4973,2
509,5260,2
509,5639,1
509,6212,2
509,6395,2
511,5990,6
512,1754,1
512,3417,9
512,4052,1
512,5338,1
513,3417,6
514,514,3
514,1487,3
515,1010,5
515,1423,5
515,3863,1
515,4037,5
516,2351,10
516,2969,4
516,5215,5
516,5329,4
516,5911,5
516,6252,4
517,2501,3
517,3434,1
517,5070,3
517,5726,6
517,6415,17
517,6446,1
518,1137,6
518,1374,6
518,5212,1
519,168,39
519,286,16
519,331,1
519,493,2
519,729,5
519,858,53
519,998,4
519,1327,16
519,1330,2
519,1847,8
519,2083,4
519,2209,8
519,2767,2
519,2811,4
519,3307,4
519,3344,2
519,3373,2
519,3480,10
519,3968,10
519,3995,19
519,4044,2
519,4073,71
519,4127,10
519,4146,4
519,4381,4
519,4383,1
519,4676,42
519,4685,2
519,4694,2
519,4788,14
519,4885,15
519,5288,16
519,5296,2
519,5351,11
519,5466,55
519,5480,28
519,5487,6
519,5509,68
519,5682,2
519,5839,8
519,5872,4
519,5968,58
519,5991,10
519,6005,13
519,6056,21
519,6102,20
520,5214,24
521,858,2
521,987,4
521,1327,6
521,2767,2
521,2811,4
521,3995,4
521,4044,2
521,4073,6
521,4885,6
521,5351,6
521,5480,6
521,5487,2
521,5509,6
521,5657,2
521,6056,2
522,1742,1
522,2209,1
522,3029,2
522,3108,1
522,3619,1
522,3863,1
522,4629,1
522,5287,2
522,5778,1
523,168,1
523,301,1
523,331,1
523,964,1
523,1701,1
523,2892,1
523,2999,1
523,3417,1
523,5223,1
524,2657,2
524,6323,2
525,6148,1
527,544,6
528,1329,2
528,1454,2
528,1649,2
528,2608,1
528,3040,8
528,3863,2
529,446,1
529,529,3
529,1463,7
529,2135,1
529,3067,3
529,3775,1
529,3939,3
529,5359,2
529,5909,1
530,2292,34
531,6510,2
532,1753,2
532,2076,3
532,5409,6
532,6222,3
532,6312,2
533,790,2
533,1652,1
533,2292,5
533,3417,2
533,3863,3
533,4825,3
533,5194,1
533,5223,1
533,5341,3
533,5357,1
534,1341,3
535,1711,4
535,4383,1
535,5911,4
536,423,7
536,478,4
536,493,3
536,536,4
536,544,9
536,738,8
536,850,12
536,899,5
536,1010,17
536,1017,49
536,1069,11
536,1086,13
536,1400,6
536,1423,4
536,1430,1
536,1652,3
536,2094,48
536,2239,3
536,2283,2
536,2369,4
536,2395,17
536,2548,3
536,2574,2
536,2627,2
536,2770,3
536,2909,1
536,3032,1
536,3040,2
536,3059,4
536,3121,3
536,3307,5
536,3308,9
536,3344,338
536,3779,20
536,3863,37
536,4189,3
536,4193,3
536,4241,18
536,4745,18
536,4865,2
536,5133,11
536,5362,2
536,5376,8
536,5675,2
536,5693,16
536,5862,5
536,5913,33
536,5940,7
536,6277,1
536,6443,12
537,984,3
537,4042,18
538,2498,4
539,539,3
539,835,2
539,2735,1
539,3787,1
539,4944,1
540,540,1
540,1742,1
542,5409,3
543,250,3
543,356,3
543,5914,3
543,6379,9
543,6415,15
544,170,1
544,191,4
544,270,3
544,279,16
544,306,31
544,315,33
544,358,4
544,527,8
544,536,29
544,544,2
544,546,12
544,620,4
544,699,4
544,711,86
544,753,4
544,773,44
544,779,4
544,788,14
544,873,4
544,910,52
544,974,24
544,1017,16
544,1031,22
544,1043,20
544,1086,28
544,1091,16
544,1108,3
544,1116,12
544,1118,4
544,1126,7
544,1132,4
544,1139,48
544,1148,4
544,1313,8
544,1341,2
544,1368,8
544,1400,28
544,1419,32
544,1445,20
544,1455,8
544,1578,42
544,1635,4
544,1648,1
544,1652,194
544,1655,76
544,1694,4
544,1709,16
544,1732,32
544,1746,4
544,1772,15
544,1774,7
544,1785,4
544,1863,4
544,1922,4
544,1930,4
544,2015,16
544,2094,29
544,2129,1
544,2158,4
544,2160,8
544,2191,8
544,2194,12
544,2233,4
544,2295,3
544,2325,37
544,2330,3
544,2346,9
544,2369,4
544,2560,125
544,2572,31
544,2650,31
544,2717,1
544,2722,10
544,2770,41
544,2881,4
544,2883,11
544,2903,202
544,2914,44
544,2947,4
544,2958,4
544,2977,2
544,3033,13
544,3101,4
544,3106,36
544,3121,4
544,3139,11
544,3148,71
544,3170,3
544,3417,2
544,3455,4
544,3859,15
544,4003,14
544,4012,8
544,4189,8
544,4234,39
544,4246,15
544,4308,8
544,4309,8
544,4395,16
544,4405,36
544,4413,12
544,4416,20
544,4435,36
544,4467,2
544,4470,52
544,4603,1
544,4747,36
544,4759,12
544,4809,8
544,4814,4
544,4819,5
544,4900,8
544,5088,23
544,5099,8
544,5132,12
544,5133,4
544,5192,12
544,5245,16
544,5287,2
544,5347,17
544,5356,20
544,5358,32
544,5373,2
544,5383,55
544,5417,44
544,5438,4
544,5550,8
544,5553,23
544,5568,28
544,5619,4
544,5630,8
544,5693,4
544,5700,4
544,5818,5
544,5840,2
544,5856,11
544,5862,4
544,5940,64
544,6054,8
544,6101,4
544,6171,42
544,6205,14
544,6208,16
544,6259,60
544,6302,1
544,6415,3
544,6426,4
544,6443,8
544,6463,4
544,6485,7
544,6539,1
544,6580,35
546,544,15
547,1454,1
547,4383,1
547,5661,1
547,6123,1
548,171,35
548,303,23
548,1335,4
548,2554,16
548,2719,4
548,2720,2
548,2965,4
548,3258,2
548,3760,13
548,4057,16
548,4137,6
548,5215,25
548,5514,6
548,5555,4
548,5900,10
548,5911,13
548,5983,24
549,5509,4
550,409,4
550,993,1
550,1341,2
550,1740,1
550,3176,2
550,3263,2
550,3393,2
550,3556,1
550,3995,1
550,5477,2
550,5509,6
550,5687,2
550,5782,2
550,5839,1
550,5993,1
550,6056,8
550,6454,8
550,6518,1
551,1082,3
551,1384,2
551,1560,3
551,2589,1
551,2709,1
551,3010,13
551,3627,5
551,3852,3
551,3897,12
551,4391,2
551,5697,9
552,609,14
552,835,1
552,1041,2
552,1225,1
552,1661,1
552,1932,1
552,2173,1
552,3133,1
552,3297,4
552,3530,1
552,3532,1
552,3676,2
552,3722,5
552,3787,1
552,5175,1
552,5446,1
552,6423,2
553,763,1
553,2975,3
553,5047,1
554,2693,6
555,6415,8
556,652,1
556,730,1
556,1026,1
556,1329,2
556,1649,1
556,2095,1
556,2198,1
556,2373,2
556,2571,1
556,2747,1
556,2766,4
556,3434,3
556,3451,1
556,3943,3
556,4094,2
556,4207,3
556,4426,1
556,5194,2
556,5223,1
556,5356,1
556,5462,68
556,5509,1
556,5575,1
556,5732,4
556,5808,4
556,5968,1
556,6006,1
556,6446,1
557,1454,2
557,1458,2
557,2726,2
558,437,2
558,558,1
558,2652,256
558,3015,1
558,3237,2
558,4176,2
558,5476,3
559,4073,2
559,6056,2
560,489,3
560,544,3
560,2980,2
560,3040,3
560,3108,16
561,120,1
561,561,3
561,620,2
561,3727,3
561,4665,1
561,6415,7
562,5509,4
562,5968,1
563,556,1
563,2290,3
563,2373,1
563,2439,3
563,2813,1
563,3040,7
563,3455,4
563,3547,2
563,3831,1
563,3863,4
563,4147,1
563,4942,3
563,5462,4
563,6180,3
563,6415,3
564,1108,2
564,3000,3
564,5818,2
566,1151,1
566,2201,4
566,2750,1
566,3417,1
566,5462,4
566,6184,1
566,6505,4
568,1341,9
569,569,1
569,2292,3
569,5215,2
570,1710,3
571,159,3
571,849,15
571,1026,3
571,1076,3
571,1123,3
571,1374,27
571,1801,2
571,2962,3
571,4067,69
571,5076,3
571,5284,3
571,5316,3
571,5870,3
571,6315,3
572,5142,2
573,3897,5
573,5692,1
573,5697,3
573,5878,2
574,753,8
574,1357,12
574,1454,14
574,1796,12
574,2193,4
574,2608,19
574,2707,8
574,2722,8
574,3040,28
574,3417,1
574,3450,8
574,3455,28
574,4037,18
574,4207,8
574,4435,16
574,4759,12
574,5099,15
574,5276,4
574,5347,4
574,5356,4
574,5462,4
574,5571,4
574,5577,16
574,5892,4
574,6088,10
574,6180,4
574,6443,8
574,6505,7
575,1026,3
575,5566,1
576,1021,6
578,3609,12
579,3417,5
580,3457,6
581,2209,4
582,3477,13
583,2720,5
584,584,1
584,1458,1
584,3246,1
584,3457,1
584,3863,1
584,6093,1
585,319,1
586,4391,18
586,5566,4
587,4073,18
588,378,3
588,866,3
588,2652,3
588,3528,1
588,5968,1
588,6056,2
589,1935,3
590,971,1
590,1961,8
590,2766,3
590,2996,3
590,3029,4
590,3528,3
590,5990,6
591,120,1
591,378,1
591,1025,2
591,1389,1
591,1421,1
591,1609,1
591,2077,11
591,2160,1
591,2652,1
591,3246,14
591,3378,1
591,3479,1
591,3771,1
591,4161,1
591,6434,3
592,3004,3
592,6415,3
593,1048,3
593,4821,3
594,533,3
594,961,3
594,2771,3
594,3863,3
594,4473,3
595,4432,2
595,5697,5
595,5818,2
595,6415,3
596,614,5
596,1851,5
596,2771,2
596,2776,5
596,2878,1
596,3856,5
596,4061,5
596,5341,1
596,5911,15
597,563,1
597,2187,2
597,2652,1
597,3863,3
597,4062,3
598,3841,3
598,5215,5
599,2750,4
600,550,2
600,993,2
600,1521,4
600,3752,4
600,4073,2
600,4127,4
601,5212,8
602,1225,3
602,1459,12
602,1932,21
602,2173,9
602,2408,6
602,2747,3
602,2833,3
602,3297,12
602,3317,7
602,3676,5
602,4042,35
602,4443,3
602,4516,9
602,4897,2
602,5446,17
602,5916,6
602,6180,3
603,787,4
603,1438,2
603,2085,2
603,3619,12
603,4933,2
603,6247,1
605,2627,5
606,336,2
606,371,3
606,606,7
606,874,1
606,977,2
606,1333,2
606,1419,2
606,1531,3
606,1554,2
606,1670,3
606,1705,1
606,1710,3
606,1834,3
606,1874,3
606,2090,1
606,2242,13
606,2304,5
606,2499,3
606,2551,1
606,2608,2
606,2709,3
606,2969,2
606,3010,1
606,3012,1
606,3345,6
606,3380,4
606,3497,56
606,3765,1
606,3775,18
606,3852,9
606,3897,5
606,3983,5
606,4055,25
606,4129,2
606,4391,17
606,4756,2
606,4824,4
606,5045,1
606,5090,2
606,5304,13
606,5341,2
606,5881,3
606,5909,31
606,6086,15
606,6124,9
606,6211,2
606,6398,2
607,972,4
607,3171,4
607,3831,4
608,1742,1
608,2292,3
608,3004,2
608,3224,1
608,5421,1
608,5509,1
609,171,10
609,176,6
609,266,10
609,376,1
609,552,5
609,585,1
609,609,45
609,654,1
609,770,1
609,835,12
609,869,6
609,899,1
609,1009,7
609,1049,1
609,1225,211
609,1248,1
609,1313,11
609,1350,1
609,1386,7
609,1404,1
609,1461,2
609,1469,6
609,1588,2
609,1650,1
609,1667,2
609,1859,1
609,1932,4
609,2065,2
609,2173,7
609,2263,3
609,2294,4
609,2366,9
609,2408,7
609,2747,2
609,2867,13
609,2888,11
609,2958,3
609,3003,148
609,3043,2
609,3055,1
609,3201,1
609,3210,2
609,3243,2
609,3297,86
609,3317,1
609,3344,17
609,3508,6
609,3532,2
609,3584,10
609,3676,2
609,3713,1
609,3722,2
609,3787,4
609,4034,2
609,4042,66
609,4364,2
609,4437,5
609,4501,1
609,4516,5
609,4622,1
609,4826,3
609,4897,1
609,5020,2
609,5096,1
609,5178,1
609,5446,6
609,5488,1
609,5604,2
609,5816,1
609,5916,4
609,5922,4
609,5967,4
609,6149,2
609,6180,5
609,6423,16
609,6518,1
610,610,12
611,3171,6
612,612,1
612,1031,1
612,2209,17
612,4049,1
613,3609,9
614,2154,1
614,6290,2
616,2209,4
617,544,2
617,2346,1
617,2498,1
617,3171,2
618,3995,18
619,1341,1
619,1942,1
619,2818,14
619,3838,3
619,4939,9
619,5099,13
620,303,1
620,609,1
620,867,2
620,1026,2
620,1073,1
620,1367,1
620,1419,13
620,1454,1
620,1851,1
620,2012,1
620,2439,1
620,2513,1
620,2554,17
620,2566,4
620,2608,1
620,2717,1
620,2722,1
620,2750,11
620,2819,4
620,3062,3
620,3201,1
620,3244,1
620,3260,2
620,3417,1
620,3455,3
620,3863,2
620,4072,1
620,4094,2
620,4242,2
620,4416,3
620,4942,1
620,5194,13
620,5215,3
620,5223,4
620,5346,4
620,5462,4
620,5485,1
620,5818,6
620,5911,6
620,5972,1
620,6088,3
620,6101,3
620,6286,5
621,1341,8
621,5130,2
621,5413,2
621,5745,3
622,4888,6
622,5293,6
622,5911,6
623,1341,9
624,1341,38
624,1942,9
624,3711,3
624,3835,24
626,1458,2
626,2078,1
626,2139,3
626,2513,2
626,2649,3
626,2878,1
626,3049,2
626,3107,3
626,3417,1
626,3529,1
626,4299,2
626,5223,8
626,5462,3
626,5732,4
626,6093,3
626,6181,2
626,6230,1
626,6254,1
626,6388,1
626,6415,6
626,6522,3
627,2300,31
627,3344,31
628,2693,80
628,2720,12
629,2292,1
629,3040,5
629,3488,1
629,5356,1
629,6180,1
630,1597,2
630,6307,1
631,5509,2
632,4913,2
632,5509,6
632,6056,4
633,1925,2
633,2242,1
633,2605,1
633,3010,1
633,3034,1
633,3497,1
633,3775,1
633,5304,6
633,5909,1
633,6086,9
634,6290,4
635,157,2
635,1729,2
635,2910,2
637,3297,6
638,4489,8
640,5697,6
642,2209,4
642,4049,2
643,614,23
644,3445,1
644,3609,3
645,729,2
645,1327,2
645,2209,2
645,2767,8
645,3476,4
645,3713,2
645,4073,20
645,4127,2
645,5216,1
645,5509,2
645,6056,26
646,1384,4
646,1671,1
646,1756,4
646,2763,1
646,3010,1
646,3445,1
646,4391,13
646,4433,2
646,4895,2
646,5237,3
646,5990,3
648,1419,2
648,1713,2
648,2608,2
648,2767,4
648,3344,9
648,4044,4
648,4885,2
649,1334,1
649,1541,1
649,1710,10
649,2148,1
649,2154,1
649,2570,5
649,3321,3
649,3445,1
649,3983,3
649,3984,3
649,4032,1
649,4055,3
649,4802,1
649,5341,20
649,6188,1
649,6276,2
649,6290,8
650,2292,3
650,2513,1
650,3040,6
650,5509,2
650,6056,2
650,6060,3
651,651,1
651,2142,1
651,3897,1
651,5554,1
651,5697,2
651,5873,1
651,5878,2
652,753,27
652,794,4
652,1374,11
652,1413,3
652,1798,3
652,1801,2
652,2067,6
652,2766,4
652,3304,6
652,3313,3
652,3476,4
652,3540,3
652,3718,18
652,4153,3
652,4344,3
652,4785,3
652,5076,3
652,5251,3
652,5316,6
652,5462,60
652,5899,3
652,6267,20
652,6324,8
653,4376,4
653,4442,2
653,4603,3
653,5212,8
653,5801,1
654,321,3
654,2292,1
654,3040,1
654,3863,1
655,2795,6
657,722,3
657,5509,3
657,5689,2
658,321,1
658,1013,1
658,2666,1
658,3029,3
658,3286,1
658,3619,3
658,4298,7
658,4429,14
658,5926,6
658,6243,1
658,6379,3
658,6415,15
658,6534,1
658,6594,9
659,1223,4
659,2518,4
660,5756,3
661,301,2
661,321,66
661,453,3
661,661,7
661,700,1
661,729,2
661,1022,2
661,1327,2
661,1426,4
661,1521,1
661,1666,2
661,1698,2
661,2037,1
661,2292,6
661,2346,2
661,2347,2
661,2454,1
661,2666,1
661,2717,1
661,2762,8
661,2775,2
661,3004,3
661,3040,4
661,3062,1
661,3224,6
661,3315,2
661,3450,1
661,3460,2
661,3604,2
661,3713,2
661,3718,8
661,3851,2
661,3863,11
661,4040,9
661,4073,46
661,4304,6
661,4356,6
661,4659,3
661,4835,1
661,4942,2
661,5207,2
661,5259,2
661,5462,7
661,5530,4
661,5577,2
661,5657,2
661,5708,2
661,5911,6
661,5966,3
661,6056,49
661,6108,4
661,6161,1
661,6307,3
661,6522,2
662,1375,2
662,3897,2
663,4040,2
663,6056,6
664,3607,6
665,804,1
665,1004,3
666,1648,2
667,3822,4
667,3863,9
667,3961,4
667,4383,6
668,1341,1
668,1430,3
668,1458,1
668,3446,2
668,4363,1
668,5122,1
668,5223,5
668,6093,1
669,6415,3
670,2546,15
670,2750,1
670,3417,1
670,3838,7
670,5099,7
670,5223,7
671,671,34
671,971,11
672,672,7
672,1021,3
672,1648,15
672,1853,45
672,2738,36
672,3037,6
672,5202,6
672,5356,3
672,5419,3
672,6004,21
673,1870,6
674,1807,1
674,1819,1
674,3288,1
674,4477,1
674,5774,1
675,160,4
675,709,4
675,753,1
675,928,4
675,1026,10
675,1029,3
675,1328,3
675,1330,3
675,1343,4
675,1653,3
675,1800,2
675,1847,2
675,2074,7
675,2209,2
675,2554,1
675,2574,3
675,2948,6
675,3000,2
675,3407,1
675,3971,4
675,4060,3
675,4103,1
675,4338,3
675,5201,3
675,5298,3
675,5509,4
675,5569,1
675,6247,1
675,6412,1
675,6418,1
675,6530,3
676,461,2
676,676,43
676,709,2
676,3191,1
677,677,1
677,2750,2
678,775,3
678,5926,6
679,1796,2
679,1847,7
679,4040,1
679,5214,8
679,5271,2
679,5317,2
679,6522,2
681,3108,6
682,1736,6
682,3344,3
683,4042,6
684,536,2
684,2094,1
684,3344,3
685,879,2
685,1138,4
685,2282,4
685,4913,4
686,1026,57
686,2359,9
687,301,4
687,331,3
687,750,20
687,1010,3
687,1440,6
687,3121,20
687,5462,6
687,6443,17
688,1327,4
688,5894,2
689,1341,12
689,3668,3
689,5372,3
690,840,1
690,1350,1
690,1426,1
690,2290,1
690,4062,1
690,5462,1
691,5926,3
691,6594,3
692,1961,5
692,3029,1
692,3246,8
692,3619,4
692,5650,1
692,6592,1
694,2554,1
694,4037,1
694,5099,1
694,5509,1
695,6056,6
696,120,1
696,350,11
696,438,1
696,696,1
696,867,6
696,1115,3
696,1487,13
696,2240,9
696,2297,1
696,2547,6
696,2639,1
696,2786,3
696,3108,1
696,3398,4
696,3484,1
696,3619,2
696,3637,4
696,5421,3
696,5560,3
696,5577,4
696,6434,4
697,3037,2
697,5842,1
698,1170,2
698,5911,5
699,544,6
700,772,3
700,790,3
700,2290,2
700,2292,6
700,2666,2
700,2720,2
700,3062,3
700,3863,23
700,5099,1
700,5462,7
700,5530,1
700,5911,15
701,5462,3
701,6162,3
702,1327,2
702,5968,36
702,5974,36
702,6056,40
703,626,1
703,1430,4
703,2778,3
703,4363,1
703,5223,6
703,6415,3
703,6435,3
705,1127,2
705,1327,4
705,1521,3
705,3263,16
705,3796,4
705,5477,16
705,5842,2
705,6056,26
705,6522,3
706,706,1
706,1653,1
706,2142,1
706,2356,1
706,2706,2
706,3010,1
706,3405,1
706,3803,2
706,3897,10
706,4303,1
706,4411,2
706,5069,1
706,5080,1
706,5227,4
706,5554,2
706,5692,4
706,5697,12
706,5873,1
706,5878,1
706,6124,1
706,6386,1
707,1961,8
707,2996,5
707,3879,3
708,5020,2
709,652,4
709,867,14
709,1374,2
709,1594,6
709,1609,14
709,1666,6
709,2147,3
709,2365,7
709,2652,6
709,2962,2
709,3313,4
709,3438,5
709,3795,2
709,3904,6
709,5210,3
709,5316,23
709,6007,4
709,6043,5
709,6052,2
709,6405,16
710,2209,2
710,3863,1
710,5214,2
711,544,21
711,711,4
711,1031,3
711,3960,1
712,1026,1
712,1355,1
712,2642,1
713,1753,8
714,700,1
714,1313,2
714,1648,1
714,2344,3
714,2666,1
714,4044,1
714,5693,3
714,6056,1
715,2980,4
716,489,6
716,716,4
716,729,2
716,858,1
716,1327,19
716,1391,5
716,1540,8
716,1549,4
716,1648,6
716,1935,1
716,2074,6
716,2083,10
716,2093,2
716,2209,72
716,2651,8
716,2891,3
716,3069,3
716,3171,5
716,3263,6
716,3477,6
716,3614,8
716,3688,2
716,4127,2
716,4403,1
716,5047,2
716,5420,5
716,5466,136
716,5509,33
716,5687,4
716,5810,4
716,5839,68
716,5968,162
716,5974,10
716,6056,142
716,6060,2
716,6522,2
717,3417,6
718,138,2
718,718,1
718,3344,3
719,4040,4
720,1026,30
720,1328,3
720,4245,3
720,5284,3
721,858,2
721,2988,4
721,5509,8
722,652,4
722,742,3
722,747,9
722,753,6
722,772,3
722,787,6
722,881,3
722,999,1
722,1327,4
722,1374,115
722,1413,18
722,1798,4
722,1919,12
722,2189,2
722,2373,3
722,2771,3
722,2891,3
